Institution ,  Course ,  Type ,  Study  Mode ,  Foundation  Year(s) ,  Sandwich  Year(s) ,  Total  years ,  Salary  (6  months  after) ,  Median  Tariff 
10007147,Computer  Science,BSc,FullTime,0,1,3,25000,118.81818181818181
10007147,Computer  Science  (Artificial  Intelligence),BSc,FullTime,0,1,3,25000,120.18181818181819
10007147,Computer  Science  (Networks),BSc,FullTime,0,1,3,25000,120.18181818181819
10007147,Computer  Science  (Software  Engineering),BSc,FullTime,0,1,3,25000,120.18181818181819
10007147,Computer  Technology  And  Networks,BSc,FullTime,0,1,3,25000,101.0
10007147,Computing/Sports  Studies,BSc,PartTime,0,1,,23000,0
10007147,Criminal  Justice,LLB,FullTime,0,1,3,20000,104.88888888888889
10007147,Criminal  Justice  And  Criminology,BA,FullTime,0,1,3,20000,104.88888888888889
10007147,Design  Crafts  (Ceramics  And  Glass),BA,FullTime,0,1,3,18000,112.75
10007147,Design  Crafts  (Jewellery),BA,FullTime,0,1,3,18000,112.75
10007147,Design  Crafts  (Textiles),BA,FullTime,0,1,3,18000,112.75
10007147,Dietetics,BSc,FullTime,0,0,3,22000,134.0
10007147,Early  Childhood  Education,BA,PartTime,0,1,,20000,0
10007147,Early  Childhood  Education,BA,FullTime,0,1,3,17000,119.5
10007147,Economics,BA,FullTime,0,1,3,25000,106.86206896551724
10007147,Economics  With  A  European  Language,BA,FullTime,0,1,3,25000,106.86206896551724
10007147,Economics  With  An  Eastern  Language,BA,FullTime,0,1,3,25000,106.86206896551724
10007147,Economics  With  Finance,BA,FullTime,0,1,3,23000,108.5
10007147,Economics  With  Finance,BA,PartTime,0,1,,28000,0
10007147,Economics/Sports  Studies,BSc,PartTime,0,1,,23000,0
10007147,Education  Studies,BA,PartTime,0,0,,20000,0
10007147,Education  Studies,BA,FullTime,0,0,3,17000,114.85714285714286
10007147,Education  Studies  With  Learning  And  Teaching,BA,FullTime,0,0,3,17000,114.85714285714286
10007147,Education  Studies  With  Learning  And  Teaching,BA,PartTime,0,0,,20000,0
10007147,Education  Studies  With  Special  Educational  Needs  And  Disability,BA,FullTime,0,0,3,17000,114.85714285714286
10007147,Education  Studies  With  Special  Educational  Needs  And  Disability,BA,PartTime,0,0,,20000,0
10007147,Electrical  And  Electronic  Engineering,MEng,PartTime,0,1,,34000,0
10007147,Electrical  And  Electronic  Engineering,BEng,PartTime,0,1,,34000,0
10007147,Electrical  And  Electronic  Engineering,MEng,FullTime,0,1,4,26000,121.0
10007147,Electrical  And  Electronic  Engineering,BEng,FullTime,0,1,3,26000,123.25
10007147,English  Language  &  Communication,BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  And/With  Creative  Writing,BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  Eastern  Language  (Japanese  Mandarin),BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  English  Language  Teaching,BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  European  Languages  (French  German  Spanish),BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  Film,BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  New  Media  Publishing,BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  Public  History,BA,FullTime,0,1,3,18000,96
10007147,English  Language  &  Communication  With  Religious  Studies,BA,FullTime,0,1,3,18000,96
10007147,English  Literature,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  And/With    Journalism,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  And/With  Creative  Writing,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  With  Eastern  Language  (Japanese  Mandarin),BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  With  English  Language  Teaching,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  With  Film,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  With  New  Media  Publishing,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  With  Public  History,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,English  Literature  With  Religious  Studies,BA,FullTime,0,1,3,18000,106.71428571428571
10007147,Environmental  Management  And  Ecology,BSc,PartTime,0,1,,23000,0
10007147,Environmental  Management  With  Agriculture,BSc,FullTime,0,1,3,20000,100.28571428571428
10007147,Event  Management,BA,FullTime,0,1,3,19000,115.75
10007147,Event  Management,BA,PartTime,0,1,,28000,0
10007147,Event  Management  With  A  European  Language,BA,FullTime,0,1,3,19000,115.75
10007147,Event  Management  With  A  European  Language,BA,PartTime,0,1,,28000,0
10007147,Event  Management  With  An  Eastern  Language,BA,FullTime,0,1,3,19000,115.75
10007147,Event  Management  With  An  Eastern  Language,BA,PartTime,0,1,,28000,0
10007147,Event  Management/Marketing,BA,FullTime,0,1,3,19000,115.75
10007147,Event  Management/Marketing,BA,PartTime,0,1,,28000,0
10007147,Event  Management/Tourism,BA,FullTime,0,1,3,19000,115.75
10007147,Event  Management/Tourism,BA,PartTime,0,1,,28000,0
10007147,Fashion  And  Fashion  Business,BA,PartTime,0,1,,28000,0
10007147,Fashion  Design,BSc,FullTime,0,1,3,18000,112.75
10007147,Film  And  Television  (Production),BA,FullTime,0,1,3,18000,128.65217391304347
10007147,Finance,BA,FullTime,0,1,3,23000,108.5
10007147,Finance,BA,PartTime,0,1,,28000,0
10007147,Finance  With  An  Eastern  Language,BA,FullTime,0,1,3,23000,108.5
10007147,Finance  With  An  Eastern  Language,BA,PartTime,0,1,,28000,0
10007147,Finance  With  An  European  Language,BA,FullTime,0,1,3,23000,108.5
10007147,Finance  With  An  European  Language,BA,PartTime,0,1,,28000,0
10007147,Financial  Mathematics,BSc,FullTime,0,1,3,24000,102.42857142857143
10007147,Fine  Art,BA,FullTime,0,1,3,16000,119.5
10007147,Geography,BSc,FullTime,0,1,3,20000,80
10007147,Government  And  Politics,LLB,FullTime,0,1,3,20000,104.88888888888889
10007147,Graphic  Design,BA,FullTime,0,1,3,18000,113.875
10007147,History,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  And  American  Studies,BA,FullTime,0,1,3,22000,114.14285714285714
10007147,History  And/With  Creative  Writing,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  With  Eastern  Language  (Japanese  Mandarin),BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  With  English  Language  Teaching,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  With  Film,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  With  New  Media  Publishing,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  With  Public  History,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History  With  Religious  Studies,BA,FullTime,0,1,3,16000,115.33333333333333
10007147,History/Human  Geography,BA,PartTime,0,1,,23000,0
10007147,Human  Geography,BSc,FullTime,0,1,3,20000,103.5
10007147,Human  Geography  And  Sports  Studies,BSc,PartTime,0,1,,23000,0
10007147,Human  Geography  With  Environmental  Studies,BSc,FullTime,0,1,3,20000,103.5
10007147,Human  Resource  Management,BA,FullTime,0,1,3,21000,108.5
10007147,Human  Resource  Management,BA,PartTime,0,1,,28000,0
10007147,Human  Resource  Management  With  A  European  Language,BA,FullTime,0,1,3,21000,108.5
10007147,Human  Resource  Management  With  A  European  Language,BA,PartTime,0,1,,28000,0
10007147,Human  Resources  With  Eastern  Language  (Japanese  Mandarin),BA,FullTime,0,1,3,21000,108.5
10007147,Human  Resources  With  Eastern  Language  (Japanese  Mandarin),BA,PartTime,0,1,,28000,0
10007147,Humanities  (Open  Programme),BA,FullTime,0,1,3,22000,114.14285714285714
10007147,Illustration,BA,FullTime,0,1,3,18000,107.25
10007147,Information  Technology,BSc,FullTime,0,1,3,25000,120.18181818181819
10007147,Information  Technology  Management  For  Business,BSc,FullTime,0,1,3,25000,124.0
10007147,Information  Technology  Management  For  Business,BSc,PartTime,0,1,,28000,0
10007147,Information  Technology  Management  For  Business  With  An  Eastern  Language,BSc,FullTime,0,1,3,25000,124.0
10007147,Information  Technology  Management  For  Business  With  An  Eastern  Language,BSc,PartTime,0,1,,28000,0
10007147,Information  Technology  Management  For  Business  With  An  European  Language,BSc,FullTime,0,1,3,25000,124.0
10007147,Information  Technology  Management  For  Business  With  An  European  Language,BSc,PartTime,0,1,,28000,0
10007147,Initial  Year  For  Extended  Degree  In  Engineering,BEng,FullTime,2,1,4,26000,66.76315789473685
10007147,Initial  Year  For  Extended  Degree  In  Engineering,BEng,PartTime,2,1,,35000,0
10007147,Initial  Year  For  Extended  Degree  In  Science  -  Biological  Science,BSc,FullTime,2,1,4,20000,108.5
10007147,Initial  Year  For  Extended  Degree  In  Science  -  Biological  Science,BSc,PartTime,2,1,,23000,0
10007147,Initial  Year  For  Extended  Degree  In  Science  -  Mathematics,BSc,FullTime,2,1,4,24000,103.08333333333333
10007147,Initial  Year  For  Extended  Degree  In  Science  -  Physical  Sciences,BSc,FullTime,2,1,4,22000,124.5
10007147,Initial  Year  For  Extended  Degree  In  Science  -  Subjects  Allied  To  Medicine,BSc,PartTime,2,1,,29000,0
10007147,Initial  Year  For  Extended  Degree  In  Science  -  Subjects  Allied  To  Medicine,BSc,FullTime,2,1,4,22000,109.67647058823529
10007147,Interior  Architecture  And  Design,BA,FullTime,0,1,3,18000,106.0
10007147,International  Business,BA,FullTime,0,1,4,22000,119.17391304347827
10007147,International  Business  With  Eastern  Language  (Japanese  Mandarin),BA,FullTime,0,1,4,22000,119.17391304347827
10007147,International  Business  With  European  Language  (French  German  Italian  Spanish),BA,FullTime,0,1,4,22000,119.17391304347827
10007147,International  Tourism  Management,BA,FullTime,0,1,4,19000,112
10007147,International  Tourism  Management  With  Eastern  Language  (Japanese  Mandarin),BA,FullTime,0,1,4,19000,112
10007147,International  Tourism  Management  With  European  Language  (French  German  Spanish),BA,FullTime,0,1,3,19000,112
10007147,Journalism  And  Media  Cultures  And  Sports  Studies,BSc,PartTime,0,1,,23000,0
10007147,Law,LLB,FullTime,1,1,3,20000,104.88888888888889
10007147,Law  (2  Year),LLB,FullTime,0,1,2,20000,104.88888888888889
10007147,Law  And  Psychology,BSc,PartTime,0,1,,23000,0
10007147,Live  Sound  And  Lighting  Technology,BSc,FullTime,0,1,3,18000,122.5
10007147,Management,BA,FullTime,0,1,3,24000,96
10007147,Management,BA,PartTime,0,1,,28000,0
10007147,Management  With  Eastern  Language,BA,FullTime,0,1,3,24000,96
10007147,Management  With  Eastern  Language,BA,PartTime,0,1,,28000,0
10007147,Management  With  European  Language,BA,FullTime,0,1,3,24000,96
10007147,Management  With  European  Language,BA,PartTime,0,1,,28000,0
10007147,Manufacturing  Engineering,BEng,PartTime,0,1,,35000,0
10007147,Manufacturing  Engineering,MEng,PartTime,0,1,,35000,0
10007147,Manufacturing  Engineering,BEng,FullTime,0,1,3,26000,113.25
10007147,Manufacturing  Engineering,MEng,FullTime,0,1,4,26000,113.25
10007147,Marketing,BA,FullTime,0,1,3,21000,115.15789473684211
10007147,Marketing,BA,PartTime,0,1,,28000,0
10007147,Marketing  With  A  European  Language,BA,PartTime,0,1,,28000,0
10007147,Marketing  With  A  European  Language,BA,FullTime,0,1,3,21000,115.15789473684211
10007147,Marketing  With  Advertising,BA,PartTime,0,1,,28000,0
10007147,Marketing  With  Advertising,BA,FullTime,0,1,3,21000,115.15789473684211
10007147,Marketing  With  An  Eastern  Language,BA,PartTime,0,1,,28000,0
10007147,Marketing  With  An  Eastern  Language,BA,FullTime,0,1,3,21000,115.15789473684211
10007147,Marketing  With  Digital  Communictions,BA,FullTime,0,1,3,21000,115.15789473684211
10007147,Marketing  With  Digital  Communictions,BA,PartTime,0,1,,28000,0
10007147,Marketing  With  Fashion,BA,FullTime,0,1,3,21000,115.15789473684211
10007147,Marketing  With  Fashion,BA,PartTime,0,1,,28000,0
10007147,Mathematics,BSc,FullTime,0,1,3,24000,102.42857142857143
10007147,Mathematics  And  Psychology,BSc,PartTime,0,1,,23000,0
10007147,Mechanical  Engineering,BEng,PartTime,0,1,,35000,0
10007147,Mechanical  Engineering,MEng,PartTime,0,1,,35000,0
10007147,Mechanical  Engineering,BEng,FullTime,0,1,3,26000,105.0
10007147,Mechanical  Engineering,MEng,FullTime,0,1,4,26000,113.25
10007147,Mechanical  Engineering  And  Mechatronics,BEng,PartTime,0,1,,35000,0
10007147,Mechanical  Engineering  And  Mechatronics,MEng,PartTime,0,1,,35000,0
10007147,Mechanical  Engineering  And  Mechatronics,BEng,FullTime,0,1,3,26000,113.25
10007147,Mechanical  Engineering  And  Mechatronics,MEng,FullTime,0,1,4,26000,113.25
10007147,Media  And  Philosophy,BA,FullTime,0,1,3,22000,114.14285714285714
10007147,Midwifery,BSc,FullTime,0,0,3,22000,138.71428571428572
10007147,Model  Design  (Character  Creation  And  Technical  Effects),BA,FullTime,0,1,3,18000,112
10007147,Model  Design  (Model  Effects),BA,FullTime,0,1,3,18000,112
10007147,Model  Design  (Special  Effects),BA,FullTime,0,1,3,18000,112
10007147,Molecular  Biology,BSc,PartTime,0,1,,23000,0
10007147,Molecular  Biology,BSc,FullTime,0,1,3,20000,108.5
10007147,Motorsport  Technology,BSc,FullTime,0,1,3,26000,96
10007147,Motorsport  Technology,BSc,PartTime,0,1,,35000,0
10007147,Music  And  Sound  Design  Technology,BSc,FullTime,0,1,3,18000,122.5
10007147,Music  Composition  And  Technology,BSc,FullTime,0,1,3,18000,135.5
10007147,Music  Composition  Technology  For  Film  And  Games,BA,FullTime,0,1,3,18000,135.5
10007147,Music  Industry  Management,BA,FullTime,0,1,3,18000,118.42857142857143
10007147,Music  Production,BSc,FullTime,0,1,3,18000,122.5
10007147,Nursing  (Adult),BSc,FullTime,0,0,3,22000,131.52941176470588
10007147,Nursing  (Child),BSc,FullTime,0,0,3,22000,119.5
10007147,Nursing  (Learning  Disabilities),BSc,FullTime,0,0,3,22000,112
10007147,Nursing  (Mental  Health),BSc,FullTime,0,0,3,22000,116.28571428571428
10007147,Nutrition,BSc,FullTime,0,0,3,22000,96
10007147,Optometry,MOptom,FullTime,1,0,4,22000,123.25
10007147,Paramedic  Science,BSc,FullTime,0,0,3,22000,134.0
10007147,Pharmaceutical  Science,BSc,FullTime,0,1,3,19000,96
10007147,Pharmacology,BSc,FullTime,0,1,3,19000,118.0
10007147,Pharmacology,BSc,PartTime,0,1,,29000,0
10007147,Pharmacy,MPharm,FullTime,0,0,4,19000,126.46428571428571
10007147,Philosophy  And  American  Studies,BA,FullTime,0,1,3,22000,114.14285714285714
10007147,Philosophy  And  Psychology,BSc,PartTime,0,1,,23000,0
10007147,Philosophy  And  Sports  Studies,BSc,PartTime,1,1,,23000,0
10007147,Physical  Activity  And  Sport  Development,BSc,FullTime,0,1,3,18000,126.21052631578948
10007147,Physical  Activity  And  Sport  Development,BSc,PartTime,0,1,,23000,0
10007147,Physical  Geography,BSc,FullTime,0,1,3,20000,109.125
10007147,Physics,BSc,FullTime,0,1,3,25000,118.66666666666667
10007147,Physics,MPhys,FullTime,0,1,4,25000,124.0
10007147,Physiotherapy,BSc,PartTime,0,0,,29000,0
10007147,Physiotherapy,BSc,FullTime,0,0,3,22000,147.0
10007147,Politics  And  International  Relations,BA,FullTime,0,1,3,22000,114.25
10007147,Pre-Registration  Midwifery  (Shortened),BSc,FullTime,0,0,2,22000,128.83333333333334
10007147,Primary  Education,BEd,FullTime,0,1,3,23000,121.0909090909091
10007147,Product  And  Industrial  Design,BA,FullTime,0,1,3,18000,106.0
10007147,Psychology,BSc,PartTime,0,0,,23000,0
10007147,Psychology,BSc,FullTime,0,0,3,18000,108.32142857142857
10007147,Psychology  And  Sports  Studies,BSc,PartTime,0,1,,23000,0
10007147,Radiography  And  Imaging,BSc,FullTime,0,0,3,22000,133.76923076923077
10007147,Radiotherapy  And  Oncology,BSc,FullTime,0,0,3,22000,134.0
10007147,Regulatory  Science  (Pharmaceuticals  And  Devices),MRegSci,FullTime,0,0,4,22000,124.5
10007147,Social  Work,BSc,FullTime,0,0,3,27000,123.25
10007147,Songwriting  And  Music  Production,BA,FullTime,0,1,3,18000,135.5
10007147,Sound  Design  Technology,BSc,FullTime,0,1,3,18000,96
10007147,Sport  &  Exercise  Science,BSc,FullTime,0,1,3,18000,129.875
10007147,Sport  &  Exercise  Science,BSc,PartTime,0,1,,23000,0
10007147,Sport  Business  And  Management,BSc,FullTime,0,1,3,19000,119.5
10007147,Sport  Business  And  Management,BSc,PartTime,0,1,,28000,0
10007147,Sport  Coaching,BSc,PartTime,0,1,,23000,0
10007147,Sport  Coaching,BSc,FullTime,0,1,3,18000,126.21052631578948
10007147,Sports  Studies,BSc,FullTime,0,1,3,18000,112
10007147,Sports  Studies,BSc,PartTime,0,1,,23000,0
10007147,Sports  Studies  And  European  Languages,BSc,PartTime,0,1,,23000,0
10007147,Sports  Studies/Eastern  Languages,BSc,PartTime,0,1,,23000,0
10007147,Sports  Therapy,BSc,FullTime,0,1,3,18000,129.875
10007147,Sports  Therapy,BSc,PartTime,0,1,,23000,0
10007147,Tourism  Management,BA,FullTime,0,1,3,19000,112
10007147,Tourism  With  A  European  Language,BA,FullTime,0,1,3,19000,112
10007147,Tourism  With  A  European  Language,BA,PartTime,0,1,,28000,0
10007147,Tourism  With  An  Eastern  Language,BA,FullTime,0,1,3,19000,112
10007147,Visual  Effects  For  Film  And  Tv,BA,FullTime,0,1,3,18000,136.33333333333334
10007148,Accountancy,BA,FullTime,0,1,3,19000,139.66666666666666
10007148,Accountancy  and  Finance,BA,FullTime,0,1,3,20000,128.71428571428572
10007148,Advertising  and  Marketing  Communications,BA,FullTime,0,1,3,18000,149.0
10007148,Animation,BA,FullTime,0,1,3,16000,112
10007148,Architectural  Technology,BSc,FullTime,0,1,3,18000,124.0
10007148,Architecture/Architecture  (International)  (RIBA  Part  1),BA,FullTime,0,0,3,18000,124.0
10007148,Automotive  and  Motorsport  Engineering,MEng,FullTime,1,1,4,25000,109.0
10007148,Automotive  and  Motorsport  Engineering,BEng,FullTime,1,1,3,25000,124.85714285714286
10007148,Biochemistry,BSc,FullTime,1,1,3,18000,119.5
10007148,Biochemistry  with  Research  Placement,BSc,FullTime,1,2,4,18000,112
10007148,Biological  Sciences,BSc,FullTime,1,1,3,17000,110.11764705882354
10007148,Biology  (Molecular  and  Cellular),BSc,FullTime,1,1,3,17000,138.0
10007148,Biology  (Molecular  and  Cellular)  with  Research  Placement,BSc,FullTime,1,2,4,17000,110.11764705882354
10007148,Broadcast  Journalism,BA,FullTime,0,0,3,16000,117.0
10007148,Business  Economics,BSc,FullTime,0,1,3,19000,118.42857142857143
10007148,Business  Law,LLB,FullTime,0,1,3,17000,122.5
10007148,Business  Management,BA,FullTime,0,1,3,20000,141.0
10007148,Chemistry,MChem,FullTime,1,2,5,19000,116.16666666666667
10007148,Chemistry,BSc,FullTime,1,1,3,19000,105.0
10007148,Chemistry  with  Industrial  Experience,MChem,FullTime,1,2,5,19000,112
10007148,Childhood  Studies,BA,FullTime,0,0,3,22000,145.2
10007148,Computer  Games  Design,BA,FullTime,0,1,3,22000,144
10007148,Computing,BSc,FullTime,0,1,3,22000,161.875
10007148,Computing,MComp,FullTime,0,1,4,22000,149.625
10007148,Computing  in  Business,BA,FullTime,0,1,3,22000,137.0
10007148,Computing  Science,BSc,FullTime,0,1,3,22000,125.33333333333333
10007148,Computing  Science,MSci,FullTime,0,1,4,22000,149.625
10007148,Computing  Science  with  Games  Programming,BSc,FullTime,0,1,3,22000,149.625
10007148,Construction  Project  Management,BSc,FullTime,0,1,3,21000,124.0
10007148,Contemporary  Art,BA,FullTime,0,1,3,17000,130.5
10007148,Costume  with  Textiles,BA,FullTime,0,1,3,17000,149.0
10007148,Creative  Media  and  Production,BA,FullTime,0,1,3,16000,118.42857142857143
10007148,Digital  and  Social  Media  Marketing,BA,FullTime,0,1,3,18000,128
10007148,Drama,BA,FullTime,0,1,3,16000,112
10007148,Early  Years,BA,PartTime,0,0,,19000,0
10007148,Economics,BSc,FullTime,0,1,3,19000,118.0
10007148,Economics  with  Financial  Services,BSc,FullTime,0,1,3,19000,118.42857142857143
10007148,Electronic  and  Communication  Engineering,BEng,FullTime,1,1,3,25000,112
10007148,Electronic  and  Electrical  Engineering,MEng,FullTime,1,1,4,25000,112
10007148,Electronic  and  Electrical  Engineering,BEng,FullTime,1,1,3,25000,105.0
10007148,Electronic  Engineering,MEng,FullTime,1,1,4,25000,112
10007148,Electronic  Engineering,BEng,FullTime,1,1,3,25000,112
10007148,Electronic  Engineering  and  Computer  Systems,BEng,FullTime,1,1,3,25000,112
10007148,English  Language,BA,FullTime,0,1,3,17000,96
10007148,English  Language  and  Linguistics,BA,FullTime,0,1,3,17000,122.0
10007148,English  Language  and  Literature,BA,FullTime,0,1,3,17000,122.71428571428571
10007148,English  Literature,BA,FullTime,0,1,3,17000,119.5
10007148,English  Literature  with  Creative  Writing,BA,FullTime,0,1,3,17000,96
10007148,Events  Management,BA,FullTime,0,1,3,17000,128
10007148,Exercise  Science,BSc,FullTime,0,0,3,17000,144
10007148,Fashion  Design  (Fashion  Design  with  Marketing  and  Production),BA,FullTime,0,1,3,17000,133.0
10007148,Film  Studies,BA,FullTime,0,1,3,16000,118.42857142857143
10007148,Graphic  Design,BA,FullTime,0,1,3,17000,131.52941176470588
10007148,Health  and  Social  Care,MSci,FullTime,0,0,3,22000,146.4
10007148,History,BA,FullTime,0,1,3,17000,120.57142857142857
10007148,Hospitality  Business  Management,BA,FullTime,0,1,3,20000,119.5
10007148,Hospitality  Business  Management  with  a  Modern  Language,BA,FullTime,0,1,3,20000,139.25
10007148,Human  Resource  Management,MHRM,FullTime,0,1,4,20000,139.25
10007148,Illustration,BA,FullTime,0,1,3,17000,124.5
10007148,Information  Technology,BSc,FullTime,0,1,3,22000,149.625
10007148,Interior  Design,BA,FullTime,0,1,3,17000,131.0
10007148,International  Business,BA,FullTime,0,1,3,20000,121.0
10007148,International  Politics,BSc,FullTime,0,0,3,19000,118.42857142857143
10007148,Journalism,BA,FullTime,0,1,3,17000,106.71428571428571
10007148,Law,LLB,FullTime,0,1,3,17000,119.5
10007148,Law  (Exempting)  Master  of  Law  and  Practice  (MLP)  incorporating  LLB,LLB,FullTime,0,0,4,17000,139.25
10007148,Learning  Support,BA,PartTime,0,0,,19000,0
10007148,Logistics  and  Supply  Chain  Management,BSc,FullTime,0,1,3,18000,140.0
10007148,Marketing,BA,FullTime,0,1,3,18000,112
10007148,Mechanical  Engineering,BEng,FullTime,1,1,3,25000,119.5
10007148,Mechanical  Engineering,MEng,FullTime,1,1,4,25000,112
10007148,Media  and  Popular  Culture,BA,FullTime,0,1,3,16000,118.42857142857143
10007148,Media  Studies,BA,FullTime,0,1,3,16000,118.42857142857143
10007148,Medical  Biochemistry,BSc,FullTime,1,1,3,18000,120.33333333333333
10007148,Medical  Biochemistry  with  Research  Placement,BSc,FullTime,1,2,4,18000,112
10007148,Medical  Biology,BSc,FullTime,1,1,3,17000,134.0
10007148,Medical  Biology  with  Research  Placement,BSc,FullTime,1,2,4,17000,110.11764705882354
10007148,Medical  Genetics,BSc,FullTime,1,1,3,18000,133.0
10007148,Medical  Genetics  with  Research  Placement,BSc,FullTime,1,2,4,18000,133.0
10007148,Midwifery  Studies,BSc,FullTime,0,0,3,22000,144
10007148,Music,BMus,FullTime,0,1,3,17000,135.5
10007148,Music  Performance,BMus,FullTime,0,1,3,17000,138.0
10007148,Music  Technology  and  Audio  Systems,BSc,FullTime,0,1,3,19000,133.0
10007148,Nursing  (Adult),BSc,FullTime,0,0,3,22000,163.3673469387755
10007148,Nursing  (Child),BSc,FullTime,0,0,3,22000,165.0
10007148,Nursing  (Learning  Disability),BSc,FullTime,0,0,3,22000,135.5
10007148,Nursing  (Mental  Health),BSc,FullTime,0,0,3,22000,137.0
10007148,Occupational  Therapy,BSc,FullTime,0,0,3,22000,112
10007148,Operating  Department  Practice,BSc,FullTime,0,0,3,22000,128
10007148,Pharmaceutical  Chemistry,MSci,FullTime,1,2,4,19000,137.0
10007148,Pharmaceutical  Chemistry,BSc,FullTime,1,1,3,19000,118.0
10007148,Pharmacy,MPharm,FullTime,1,0,4,19000,112
10007148,Photography,BA,FullTime,0,1,3,16000,119.5
10007148,Physiotherapy,BSc,FullTime,0,0,3,22000,134.42857142857142
10007148,Podiatry,BSc,FullTime,0,0,3,22000,133.0
10007148,Policing  and  Investigation,BSc,FullTime,0,0,3,16000,129.42857142857142
10007148,Politics,BSc,FullTime,0,0,3,19000,116.28571428571428
10007148,Politics  with  Sociology,BSc,FullTime,0,0,3,19000,118.42857142857143
10007148,Popular  Music,BMus,FullTime,0,1,3,17000,135.14285714285714
10007148,Primary  Education  (Early  Years  and  Key  Stage  1)  with  QTS,BA,FullTime,0,0,3,22000,150.66666666666666
10007148,Product  Design,BA/BSc,FullTime,0,1,3,17000,135.5
10007148,Psychology,BSc,FullTime,0,0,3,16000,112
10007148,Psychology  with  Counselling,BSc,FullTime,0,0,3,15000,137.0
10007148,Religion  and  Education,BA,FullTime,0,0,3,19000,103.5
10007148,Secondary  Music  Education  with  QTS,BA,FullTime,0,0,3,22000,147.75
10007148,Secondary  Religious  Education  with  QTS,BA,FullTime,0,0,3,22000,147.75
10007148,Social  Work,MSci,FullTime,0,0,4,22000,146.4
10007148,Sociology,BSc,FullTime,0,0,3,19000,108.85714285714286
10007148,Sociology  and  Criminology,BSc,FullTime,0,0,3,19000,96
10007148,Software  Engineering,BSc,FullTime,0,1,3,22000,135.5
10007148,Software  Engineering,MEng,FullTime,0,1,4,22000,149.625
10007148,Sonic  Arts  and  Composition,BA,FullTime,0,1,3,17000,135.14285714285714
10007148,Sports  Journalism,BA,FullTime,0,1,3,17000,123.25
10007148,Supply  Chain  Management,BSc,FullTime,0,1,3,18000,144
10007148,Surveying  (Building  Surveying),BSc,FullTime,0,1,3,21000,124.0
10007148,Surveying  (Quantity  Surveying),BSc,FullTime,0,1,3,21000,124.0
10007148,Textile  Practice  (Surface  Design),BA/BSc,FullTime,0,1,3,17000,118.0
10007148,Transport  and  Logistics  Management,BSc,FullTime,0,1,3,18000,136.4
10007148,Travel  and  Tourism  Management,BA,FullTime,0,1,3,17000,135.5
10007148,Web  Design,BSc,FullTime,0,1,3,22000,147.0
10007148,Web  Technologies,BSc,FullTime,0,1,3,22000,149.625
10007148,Youth  and  Community  Work,BA,FullTime,0,0,3,22000,119.5
10003200,Engineering,FD,PartTime,0,0,,28000,0
10003200,Fashion,BA,FullTime,0,0,3,16000,0
10003200,Film-Making  and  Creative  Media  Production,BA,FullTime,0,0,3,16000,0
10003200,Fine  Art,BA,FullTime,0,0,3,16000,0
10003200,Graphic  Design,BA,FullTime,0,0,3,16000,0
10003200,Illustration,BA,FullTime,0,0,3,16000,0
10003200,Journalism  and  Digital  Media,BA,FullTime,0,0,3,16000,0
10003200,Photography,BA,FullTime,0,0,3,16000,0
10003200,Sound  and  Music  for  Games  and  Interactive  Media,FD,PartTime,0,0,,28000,0
10003200,Textiles,BA,FullTime,0,0,3,16000,0
10007149,Accounting,BSc,PartTime,0,0,,26000,0
10007149,Accounting,BSc,FullTime,0,0,3,20000,114.5
10007149,Accounting  (with  Placement  Year),BSc,FullTime,0,2,4,20000,114.5
10007149,Accounting  (with  Study  Abroad),BSc,FullTime,0,0,4,20000,114.5
10007149,American  Studies,BA,FullTime,2,0,5,18000,122.0
10007149,American  Studies  with  a  Year  Abroad,BA,FullTime,0,0,4,18000,122.0
10007149,Biochemistry,BSc,FullTime,0,0,3,18000,108.63157894736842
10007149,Biochemistry,MBiochem,FullTime,0,0,4,18000,108.63157894736842
10007149,Biochemistry  with  Foundation  Year,BSc,FullTime,2,0,4,18000,108.63157894736842
